method_id,root_id,condition_id,condition_family,primary_recovery_axis,window_index,window_start,window_end,nominal_value,disturbed_value,directed_gap,within_tolerance
dqn,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.10234375000000004,-0.20781249999999998,0.10546874999999994,False
dqn,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.10000000000000005,-0.15625,0.05624999999999995,True
dqn,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.10234375000000004,-0.19843749999999996,0.09609374999999992,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,0,1,32,-0.10000000000000005,-0.15624999999999994,0.0562499999999999,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,1,33,64,-0.10000000000000005,-0.10937500000000006,0.009375000000000008,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,2,65,96,-0.10000000000000005,-0.11406250000000004,0.014062499999999992,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,3,97,128,-0.10000000000000005,-0.14687499999999998,0.04687499999999993,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,4,129,160,-0.10234375000000004,-0.1375,0.03515624999999997,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,5,161,192,-0.10234375000000004,-0.11640625000000004,0.014062500000000006,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,6,193,224,-0.10000000000000005,-0.15156249999999996,0.051562499999999914,True
dqn,t527-final-r07,action-remap-swap-right-down,action-remap,True,7,225,256,-0.10234375000000004,-0.11171875000000003,0.009374999999999994,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.10000000000000005,-0.10000000000000005,0.0,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.10000000000000005,-0.10937500000000004,0.009374999999999994,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.10000000000000005,-0.10000000000000005,0.0,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.10000000000000005,-0.10703125000000005,0.007031250000000003,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.10234375000000004,-0.10000000000000005,-0.0023437499999999917,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.10234375000000004,-0.10234375000000004,0.0,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.10000000000000005,-0.10000000000000005,0.0,True
dqn,t527-final-r07,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.10234375000000004,-0.10703125000000005,0.004687500000000011,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,0,1,32,-0.03125,-0.03359375000000002,0.0023437500000000194,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,1,33,64,-0.018749999999999996,-0.03828125000000003,0.019531250000000035,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,2,65,96,-0.014062499999999992,-0.03359374999999999,0.01953125,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,3,97,128,0.0031250000000000036,-0.014062499999999999,0.0171875,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,4,129,160,-0.031249999999999993,-0.03125000000000001,1.3877787807814457e-17,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,5,161,192,0.0007812500000000081,-0.033593750000000006,0.03437500000000002,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,6,193,224,-0.031249999999999997,-0.031249999999999993,-3.469446951953614e-18,True
dqn,t527-final-r08,action-failure-0.15,action-failure,False,7,225,256,0.0031250000000000045,-0.031249999999999993,0.034374999999999996,True
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.03125,-0.221875,0.190625,False
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.018749999999999996,-0.19374999999999998,0.175,False
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.014062499999999992,-0.19843749999999993,0.18437499999999996,False
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,3,97,128,0.0031250000000000036,-0.2265625,0.22968750000000002,False
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.031249999999999993,-0.1796875,0.1484375,False
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,5,161,192,0.0007812500000000081,-0.15390625000000002,0.15468750000000003,False
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.031249999999999997,-0.175,0.14375,False
dqn,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.0031250000000000045,-0.13749999999999993,0.14062499999999994,False
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,0,1,32,-0.03125,-0.11640625000000003,0.08515625000000003,True
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,1,33,64,-0.018749999999999996,-0.10937500000000007,0.09062500000000007,True
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,2,65,96,-0.014062499999999992,-0.12578125,0.11171875000000002,False
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,3,97,128,0.0031250000000000036,-0.17265625,0.17578125000000003,False
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,4,129,160,-0.031249999999999993,-0.203125,0.171875,False
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,5,161,192,0.0007812500000000081,-0.23593749999999997,0.23671874999999998,False
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,6,193,224,-0.031249999999999997,-0.17265625,0.14140625,False
dqn,t527-final-r08,action-remap-swap-right-down,action-remap,True,7,225,256,0.0031250000000000045,-0.15390625,0.15703125,False
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.03125,-0.035937500000000025,0.004687500000000025,True
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.018749999999999996,-0.0359375,0.0171875,True
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.014062499999999992,0.0031250000000000036,-0.017187499999999994,True
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,3,97,128,0.0031250000000000036,-0.03359375,0.03671875,True
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.031249999999999993,-0.018749999999999996,-0.012499999999999997,True
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,5,161,192,0.0007812500000000081,-0.018750000000000017,0.019531250000000024,True
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.031249999999999997,-0.033593750000000006,0.002343750000000009,True
dqn,t527-final-r08,observation-corruption-0.05,observation-corruption,False,7,225,256,0.0031250000000000045,0.0031250000000000036,8.673617379884035e-19,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,0,1,32,-0.057812500000000024,-0.07500000000000004,0.017187500000000015,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,1,33,64,-0.016406250000000008,-0.031249999999999993,0.014843749999999985,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,2,65,96,0.0031250000000000015,-0.031249999999999997,0.034374999999999996,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,3,97,128,-0.031249999999999993,-0.031249999999999993,0.0,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,4,129,160,0.003125000000000008,-0.03124999999999999,0.034374999999999996,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,5,161,192,-0.03359374999999999,-0.03359375,6.938893903907228e-18,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,6,193,224,0.003125000000000008,-0.014062499999999993,0.0171875,True
dqn,t527-final-r09,action-failure-0.15,action-failure,False,7,225,256,-0.03359375,-0.03359375,0.0,True
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.057812500000000024,-0.20312499999999994,0.14531249999999993,False
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.016406250000000008,-0.22421875000000002,0.2078125,False
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,2,65,96,0.0031250000000000015,-0.2453125,0.24843749999999998,False
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.031249999999999993,-0.23124999999999998,0.19999999999999998,False
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,4,129,160,0.003125000000000008,-0.17500000000000004,0.17812500000000006,False
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.03359374999999999,-0.24062499999999998,0.20703125,False
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,6,193,224,0.003125000000000008,-0.15625,0.15937500000000002,False
dqn,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.03359375,-0.16562500000000002,0.13203125000000002,False
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,0,1,32,-0.057812500000000024,-0.1703125,0.11249999999999999,False
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,1,33,64,-0.016406250000000008,-0.14453125000000003,0.12812500000000002,False
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,2,65,96,0.0031250000000000015,-0.17265625,0.17578125,False
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,3,97,128,-0.031249999999999993,-0.18203125000000003,0.15078125000000003,False
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,4,129,160,0.003125000000000008,-0.14687499999999998,0.15,False
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,5,161,192,-0.03359374999999999,-0.10000000000000005,0.06640625000000006,True
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,6,193,224,0.003125000000000008,-0.21250000000000002,0.21562500000000004,False
dqn,t527-final-r09,action-remap-swap-right-down,action-remap,True,7,225,256,-0.03359375,-0.15156250000000002,0.11796875000000001,False
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.057812500000000024,-0.055468750000000025,-0.0023437499999999986,True
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.016406250000000008,-0.01640625000000001,3.469446951953614e-18,True
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,2,65,96,0.0031250000000000015,-0.03828125,0.041406250000000006,True
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.031249999999999993,0.0007812500000000089,-0.032031250000000004,True
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,4,129,160,0.003125000000000008,-0.0039062499999999952,0.007031250000000003,True
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.03359374999999999,-0.031249999999999993,-0.0023437499999999986,True
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,6,193,224,0.003125000000000008,-0.016406249999999997,0.019531250000000007,True
dqn,t527-final-r09,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.03359375,-0.021093749999999998,-0.0125,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,0,1,32,-0.06562500000000002,-0.06796875000000004,0.0023437500000000194,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,1,33,64,-0.06562500000000002,-0.06562500000000003,1.3877787807814457e-17,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,2,65,96,-0.048437500000000015,-0.07968750000000001,0.031249999999999993,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,3,97,128,-0.04843750000000002,-0.04843750000000002,0.0,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,4,129,160,-0.06796875000000002,-0.06796875000000002,0.0,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,5,161,192,-0.04843750000000002,-0.06796875000000002,0.01953125,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,6,193,224,-0.06562500000000002,-0.06562500000000002,0.0,True
dqn,t527-final-r10,action-failure-0.15,action-failure,False,7,225,256,-0.05312500000000002,-0.04843750000000002,-0.004687499999999997,True
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.06562500000000002,-0.22656249999999997,0.16093749999999996,False
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.06562500000000002,-0.20078124999999997,0.13515624999999995,False
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.048437500000000015,-0.22890624999999998,0.18046874999999996,False
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.04843750000000002,-0.20078124999999997,0.15234374999999994,False
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.06796875000000002,-0.17499999999999993,0.10703124999999991,False
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.04843750000000002,-0.17734375000000002,0.12890625,False
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.06562500000000002,-0.21250000000000002,0.146875,False
dqn,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.05312500000000002,-0.16328125000000004,0.11015625000000002,False
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,0,1,32,-0.06562500000000002,-0.16093749999999993,0.09531249999999991,True
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,1,33,64,-0.06562500000000002,-0.13984375,0.07421874999999997,True
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,2,65,96,-0.048437500000000015,-0.1234375,0.07499999999999998,True
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,3,97,128,-0.04843750000000002,-0.12578125,0.07734374999999999,True
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,4,129,160,-0.06796875000000002,-0.11640625000000004,0.04843750000000002,True
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,5,161,192,-0.04843750000000002,-0.10937500000000006,0.06093750000000003,True
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,6,193,224,-0.06562500000000002,-0.10234375000000004,0.03671875000000002,True
dqn,t527-final-r10,action-remap-swap-right-down,action-remap,True,7,225,256,-0.05312500000000002,-0.10468750000000004,0.051562500000000025,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.06562500000000002,-0.06562500000000002,0.0,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.06562500000000002,-0.06562500000000002,0.0,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.048437500000000015,-0.048437500000000015,0.0,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.04843750000000002,-0.04843750000000002,0.0,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.06796875000000002,-0.07031250000000003,0.0023437500000000056,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.04843750000000002,-0.04843750000000002,0.0,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.06562500000000002,-0.06796875000000002,0.0023437500000000056,True
dqn,t527-final-r10,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.05312500000000002,-0.05078125000000002,-0.0023437499999999986,True
dqn,t527-final-r11,action-failure-0.15,action-failure,False,0,1,32,-0.06562500000000002,-0.06562500000000002,0.0,True
dqn,t527-final-r11,action-failure-0.15,action-failure,False,1,33,64,-0.05078125000000002,-0.06562500000000002,0.014843749999999996,True
dqn,t527-final-r11,action-failure-0.15,action-failure,False,2,65,96,-0.06562500000000002,-0.04843750000000002,-0.017187499999999994,True
dqn,t527-final-r11,action-failure-0.15,action-failure,False,3,97,128,-0.05312500000000002,-0.06796875000000004,0.014843750000000017,True
