method_id,root_id,condition_id,planned_layout_count,observed_layout_count,missing_layout_ids,complete_layout_block,included_in_primary_summary,frozen_loss,adaptive_loss,adaptation_benefit
dqn,t527-final-r10,action-failure-0.15,2,2,[],True,True,0.874999999999984,1.5499999999999914,-0.6750000000000074
dqn,t527-final-r10,action-remap-cycle-clockwise,2,2,[],True,True,42.65,35.900000000000034,6.749999999999959
dqn,t527-final-r10,action-remap-swap-right-down,2,2,[],True,True,22.47500000000003,16.6250000000001,5.849999999999927
dqn,t527-final-r10,observation-corruption-0.05,2,2,[],True,True,0.5500000000000047,0.07499999999999929,0.4750000000000054
dqn,t527-final-r11,action-failure-0.15,2,2,[],True,True,1.6499999999999777,1.5749999999999793,0.0749999999999984
dqn,t527-final-r11,action-remap-cycle-clockwise,2,2,[],True,True,40.99999999999997,41.82499999999999,-0.825000000000017
dqn,t527-final-r11,action-remap-swap-right-down,2,2,[],True,True,14.300000000000098,21.950000000000045,-7.649999999999945
dqn,t527-final-r11,observation-corruption-0.05,2,2,[],True,True,1.1500000000000035,0.22499999999999254,0.9250000000000109
dqn,t527-final-r12,action-failure-0.15,2,2,[],True,True,3.4749999999999623,2.199999999999968,1.2749999999999941
dqn,t527-final-r12,action-remap-cycle-clockwise,2,2,[],True,True,55.67500000000002,51.95000000000006,3.7249999999999623
dqn,t527-final-r12,action-remap-swap-right-down,2,2,[],True,True,39.025000000000055,36.20000000000012,2.824999999999937
dqn,t527-final-r12,observation-corruption-0.05,2,2,[],True,True,1.324999999999986,0.5249999999999928,0.7999999999999932
dyna_q_plus,t527-final-r01,action-failure-0.15,2,2,[],True,True,3.324999999999982,3.9249999999999705,-0.5999999999999885
dyna_q_plus,t527-final-r01,action-remap-cycle-clockwise,2,2,[],True,True,52.40000000000006,27.72500000000013,24.674999999999933
dyna_q_plus,t527-final-r01,action-remap-swap-right-down,2,2,[],True,True,39.35000000000013,28.47500000000013,10.874999999999998
dyna_q_plus,t527-final-r01,observation-corruption-0.05,2,2,[],True,True,0.09999999999999787,0.44999999999998375,-0.3499999999999859
dyna_q_plus,t527-final-r02,action-failure-0.15,2,2,[],True,True,3.62499999999998,3.774999999999972,-0.14999999999999192
dyna_q_plus,t527-final-r02,action-remap-cycle-clockwise,2,2,[],True,True,54.575000000000045,26.02500000000017,28.549999999999883
dyna_q_plus,t527-final-r02,action-remap-swap-right-down,2,2,[],True,True,42.9500000000001,26.60000000000013,16.349999999999973
dyna_q_plus,t527-final-r02,observation-corruption-0.05,2,2,[],True,True,0.6999999999999962,1.7249999999999908,-1.0249999999999946
dyna_q_plus,t527-final-r03,action-failure-0.15,2,2,[],True,True,2.5999999999999592,2.524999999999969,0.07499999999999041
dyna_q_plus,t527-final-r03,action-remap-cycle-clockwise,2,2,[],True,True,52.85000000000004,27.725000000000158,25.12499999999988
dyna_q_plus,t527-final-r03,action-remap-swap-right-down,2,2,[],True,True,41.82500000000012,28.025000000000126,13.799999999999985
dyna_q_plus,t527-final-r03,observation-corruption-0.05,2,2,[],True,True,0.37499999999998224,2.2249999999999783,-1.849999999999996
dyna_q_plus,t527-final-r04,action-failure-0.15,2,2,[],True,True,3.3999999999999844,2.4499999999999833,0.9500000000000011
dyna_q_plus,t527-final-r04,action-remap-cycle-clockwise,2,2,[],True,True,51.72500000000006,26.300000000000175,25.424999999999883
dyna_q_plus,t527-final-r04,action-remap-swap-right-down,2,2,[],True,True,29.3000000000002,26.500000000000142,2.8000000000000576
dyna_q_plus,t527-final-r04,observation-corruption-0.05,2,2,[],True,True,1.5499999999999932,1.0249999999999924,0.5250000000000008
dyna_q_plus,t527-final-r05,action-failure-0.15,2,2,[],True,True,2.5249999999999773,3.3749999999999747,-0.8499999999999974
dyna_q_plus,t527-final-r05,action-remap-cycle-clockwise,2,2,[],True,True,53.35000000000005,26.450000000000117,26.899999999999928
dyna_q_plus,t527-final-r05,action-remap-swap-right-down,2,2,[],True,True,28.750000000000107,24.40000000000014,4.3499999999999694
dyna_q_plus,t527-final-r05,observation-corruption-0.05,2,2,[],True,True,0.6249999999999947,0.9249999999999883,-0.2999999999999936
dyna_q_plus,t527-final-r06,action-failure-0.15,2,2,[],True,True,3.7999999999999763,3.7999999999999785,-2.220446049250313e-15
dyna_q_plus,t527-final-r06,action-remap-cycle-clockwise,2,2,[],True,True,51.95000000000006,24.65000000000016,27.299999999999898
dyna_q_plus,t527-final-r06,action-remap-swap-right-down,2,2,[],True,True,40.85000000000011,25.85000000000015,14.999999999999956
dyna_q_plus,t527-final-r06,observation-corruption-0.05,2,2,[],True,True,1.5499999999999932,1.9499999999999904,-0.39999999999999725
dyna_q_plus,t527-final-r07,action-failure-0.15,2,2,[],True,True,3.149999999999979,2.624999999999979,0.5249999999999999
dyna_q_plus,t527-final-r07,action-remap-cycle-clockwise,2,2,[],True,True,53.45000000000006,26.450000000000145,26.999999999999908
dyna_q_plus,t527-final-r07,action-remap-swap-right-down,2,2,[],True,True,31.625000000000174,23.97500000000013,7.650000000000043
dyna_q_plus,t527-final-r07,observation-corruption-0.05,2,2,[],True,True,1.0249999999999853,1.0249999999999821,3.1086244689504383e-15
dyna_q_plus,t527-final-r08,action-failure-0.15,2,2,[],True,True,3.599999999999975,3.149999999999977,0.4499999999999984
dyna_q_plus,t527-final-r08,action-remap-cycle-clockwise,2,2,[],True,True,53.00000000000005,27.950000000000145,25.049999999999905
dyna_q_plus,t527-final-r08,action-remap-swap-right-down,2,2,[],True,True,40.775000000000134,27.750000000000114,13.025000000000015
dyna_q_plus,t527-final-r08,observation-corruption-0.05,2,2,[],True,True,1.7749999999999804,1.87499999999998,-0.09999999999999964
